id,bar_id,nd,hour,total_sales
150693445,915,2018-08-01,23,29.37
150693446,915,2018-08-01,23,26.83
150693447,915,2018-08-01,0,18.96
150693448,915,2018-08-01,23,16.53
150693449,915,2018-08-01,1,56.80
150693450,915,2018-08-01,1,42.63
150693451,915,2018-08-01,21,47.45
150693452,915,2018-08-01,0,21.96
150693453,915,2018-08-01,1,0.00
150693454,915,2018-08-01,23,24.83
150693455,915,2018-08-01,23,42.88
150803245,915,2018-08-01,23,22.50
150803246,915,2018-08-01,0,19.57
150803247,915,2018-08-01,0,21.31
150803249,915,2018-08-01,0,26.67
150803250,915,2018-08-01,0,21.31
150803251,915,2018-08-01,1,14.35
150803252,915,2018-08-01,0,7.39
150803253,915,2018-08-01,2,22.62
150803254,915,2018-08-01,2,19.57
150803255,915,2018-08-01,2,34.36
150803256,915,2018-08-01,0,5.87
150923947,915,2018-08-01,1,39.14
150923948,915,2018-08-01,2,203.39
150923949,915,2018-08-01,2,16.52
150923950,915,2018-08-01,3,14.79
151128635,915,2018-08-01,3,39.15
151128636,915,2018-08-01,3,26.97
151128637,915,2018-08-01,3,15.66
151128638,915,2018-08-01,4,22.61
151128639,915,2018-08-01,4,10.44
151128640,915,2018-08-01,3,18.27
151128641,915,2018-08-01,3,38.28
151128642,915,2018-08-01,4,17.40
151128643,915,2018-08-01,5,22.18
151241159,915,2018-08-01,5,18.27
151241161,915,2018-08-01,5,10.44
151241162,915,2018-08-01,5,23.49
151241164,915,2018-08-01,6,20.88
151339136,915,2018-08-01,2,29.35
151339137,915,2018-08-01,2,17.40
151339138,915,2018-08-01,3,18.92
151339139,915,2018-08-01,4,387.34
151339140,915,2018-08-01,5,6.96
151339141,915,2018-08-01,5,14.36
151339142,915,2018-08-01,5,13.72
151339143,915,2018-08-01,5,38.28
152164515,915,2018-08-02,15,23.83
152164516,915,2018-08-02,15,24.79
152164517,915,2018-08-02,15,23.83
152208070,915,2018-08-02,16,184.05
152208079,915,2018-08-02,17,39.22
152287968,915,2018-08-02,15,163.51
152287969,915,2018-08-02,16,43.44
152287970,915,2018-08-02,16,48.66
152287972,915,2018-08-02,16,59.32
152287973,915,2018-08-02,16,20.96
152287975,915,2018-08-02,16,39.85
152287984,915,2018-08-02,17,73.00
152287985,915,2018-08-02,17,93.10
152287986,915,2018-08-02,17,34.05
152287991,915,2018-08-02,17,19.83
152356858,915,2018-08-02,16,21.35
152356859,915,2018-08-02,17,239.22
152356860,915,2018-08-02,16,18.35
152356861,915,2018-08-02,16,20.96
152356862,915,2018-08-02,16,27.92
152356863,915,2018-08-02,16,21.83
152356864,915,2018-08-02,19,41.42
152431713,915,2018-08-02,16,20.91
152431714,915,2018-08-02,16,78.61
152431715,915,2018-08-02,16,24.83
152431716,915,2018-08-02,16,20.48
152431717,915,2018-08-02,16,24.83
152431718,915,2018-08-02,17,38.75
152431719,915,2018-08-02,18,75.49
152431720,915,2018-08-02,18,48.79
152431722,915,2018-08-02,19,27.99
152431723,915,2018-08-02,19,69.88
152431724,915,2018-08-02,19,37.66
152431725,915,2018-08-02,19,41.78
152546713,915,2018-08-02,18,35.67
152546714,915,2018-08-02,20,29.61
152546715,915,2018-08-02,20,38.32
152546717,915,2018-08-02,20,4.35
152546718,915,2018-08-02,20,26.22
152546719,915,2018-08-02,20,31.32
152546720,915,2018-08-02,20,15.66
152546722,915,2018-08-02,20,8.70
152597770,915,2018-08-02,20,23.53
152597771,915,2018-08-02,20,39.15
152597772,915,2018-08-02,21,70.05
152597773,915,2018-08-02,21,87.49
152597774,915,2018-08-02,21,21.66
152597775,915,2018-08-02,21,62.64
152641252,915,2018-08-02,17,72.33
152641253,915,2018-08-02,20,27.83
152641254,915,2018-08-02,21,19.61
152641255,915,2018-08-02,21,10.44
152641256,915,2018-08-02,21,46.66
152641257,915,2018-08-02,20,33.05
152641258,915,2018-08-02,20,35.22
152641259,915,2018-08-02,22,20.01
152641261,915,2018-08-02,22,51.14
152641262,915,2018-08-02,22,14.61
152641265,915,2018-08-02,21,18.82
152641266,915,2018-08-02,21,24.96
152641267,915,2018-08-02,22,31.66
152641268,915,2018-08-02,22,40.61
152641269,915,2018-08-02,21,27.44
152641270,915,2018-08-02,23,6.52
152691988,915,2018-08-02,20,234.02
152691989,915,2018-08-02,20,203.57
152691990,915,2018-08-02,22,166.96
152691991,915,2018-08-02,22,7.83
152691992,915,2018-08-02,22,15.66
152691993,915,2018-08-02,22,23.05
152691994,915,2018-08-02,22,8.91
152691995,915,2018-08-02,22,4.35
152691996,915,2018-08-02,22,31.32
152691997,915,2018-08-02,22,31.33
152691999,915,2018-08-02,23,29.44
152692000,915,2018-08-02,23,27.96
152692001,915,2018-08-02,23,28.83
152692002,915,2018-08-02,23,28.35
152692004,915,2018-08-02,22,42.16
152746518,915,2018-08-02,23,55.36
152746519,915,2018-08-02,23,8.70
152746520,915,2018-08-02,23,107.62
152746521,915,2018-08-02,0,6.09
152746522,915,2018-08-02,0,32.31
152746523,915,2018-08-02,23,47.79
152746524,915,2018-08-02,1,0.00
152827704,915,2018-08-02,0,29.14
152827705,915,2018-08-02,1,35.70
152827706,915,2018-08-02,1,53.41
152827707,915,2018-08-02,1,46.66
152919457,915,2018-08-02,23,65.90
152919458,915,2018-08-02,23,46.97
153042246,915,2018-08-02,0,64.28
153042247,915,2018-08-02,1,42.63
153042248,915,2018-08-02,1,87.52
153042249,915,2018-08-02,3,18.27
153042251,915,2018-08-02,3,20.88
153042252,915,2018-08-02,3,43.71
153042253,915,2018-08-02,3,31.32
153128659,915,2018-08-02,0,0.00
153128660,915,2018-08-02,5,59.14
153128661,915,2018-08-02,5,38.28
153128662,915,2018-08-02,5,42.19
153128665,915,2018-08-02,6,90.05
149578547,1077,2018-08-01,12,7.83
149594298,1077,2018-08-01,12,29.39
149594299,1077,2018-08-01,12,35.04
149617086,1077,2018-08-01,12,22.91
149647356,1077,2018-08-01,13,12.60
149661975,1077,2018-08-01,12,33.00
149662182,1077,2018-08-01,12,10.00
149671730,1077,2018-08-01,13,16.00
149700244,1077,2018-08-01,13,52.44
149715174,1077,2018-08-01,12,28.43
149715252,1077,2018-08-01,11,65.42
149760118,1077,2018-08-01,13,21.22
149786783,1077,2018-08-01,13,32.16
149835960,1077,2018-08-01,13,22.60
149842644,1077,2018-08-01,14,15.66
149854881,1077,2018-08-01,13,19.57
149854882,1077,2018-08-01,13,19.57
149856026,1077,2018-08-01,13,29.44
149920112,1077,2018-08-01,15,7.83
149949606,1077,2018-08-01,15,14.79
149971281,1077,2018-08-01,15,6.08
149974290,1077,2018-08-01,15,70.19
149996295,1077,2018-08-01,15,13.06
149996507,1077,2018-08-01,15,12.62
150047454,1077,2018-08-01,15,10.44
150072871,1077,2018-08-01,16,25.23
150072873,1077,2018-08-01,15,25.23
150119188,1077,2018-08-01,16,13.83
150125666,1077,2018-08-01,15,13.92
150125980,1077,2018-08-01,15,22.61
150127483,1077,2018-08-01,15,54.36
150127498,1077,2018-08-01,16,29.58
150128157,1077,2018-08-01,17,78.28
150185222,1077,2018-08-01,14,69.48
150187034,1077,2018-08-01,16,14.79
150201079,1077,2018-08-01,16,15.66
150201082,1077,2018-08-01,16,17.40
150214601,1077,2018-08-01,16,42.63
150281390,1077,2018-08-01,16,31.32
150281606,1077,2018-08-01,16,15.66
150281607,1077,2018-08-01,16,20.88
150281786,1077,2018-08-01,16,12.18
150281789,1077,2018-08-01,16,14.79
150301639,1077,2018-08-01,16,72.10
150303926,1077,2018-08-01,16,18.70
150316611,1077,2018-08-01,17,22.18
150322127,1077,2018-08-01,17,45.00
150322130,1077,2018-08-01,17,15.66
150322141,1077,2018-08-01,17,39.58
150322661,1077,2018-08-01,17,21.39
150322670,1077,2018-08-01,18,2.39
150333282,1077,2018-08-01,18,23.49
150334724,1077,2018-08-01,17,63.66
150363558,1077,2018-08-01,15,13.05
150366129,1077,2018-08-01,17,32.00
150374400,1077,2018-08-01,13,31.32
150374402,1077,2018-08-01,13,52.71
150374408,1077,2018-08-01,13,46.98
150374412,1077,2018-08-01,13,23.49
150387768,1077,2018-08-01,17,12.09
150405612,1077,2018-08-01,18,61.06
150417970,1077,2018-08-01,17,77.30
150426513,1077,2018-08-01,15,31.32
150435929,1077,2018-08-01,19,24.29
150436212,1077,2018-08-01,19,15.66
150436712,1077,2018-08-01,17,10.00
150437551,1077,2018-08-01,18,47.83
150437960,1077,2018-08-01,17,99.88
150437962,1077,2018-08-01,17,97.58
150454274,1077,2018-08-01,17,43.14
150457321,1077,2018-08-01,18,13.05
150457322,1077,2018-08-01,18,19.14
150458165,1077,2018-08-01,18,6.95
150458167,1077,2018-08-01,17,92.53
150458685,1077,2018-08-01,17,19.83
150459459,1077,2018-08-01,15,31.32
150473917,1077,2018-08-01,17,84.54
150501042,1077,2018-08-01,18,160.41
150501044,1077,2018-08-01,17,161.83
150516601,1077,2018-08-01,18,168.00
150516614,1077,2018-08-01,17,38.46
150554218,1077,2018-08-01,20,14.79
150589842,1077,2018-08-01,19,62.18
150591046,1077,2018-08-01,19,42.83
150591568,1077,2018-08-01,19,45.83
150591581,1077,2018-08-01,19,119.14
150591583,1077,2018-08-01,19,48.83
150591971,1077,2018-08-01,19,29.96
150601784,1077,2018-08-01,20,13.92
150603633,1077,2018-08-01,20,31.09
150603755,1077,2018-08-01,20,16.53
150608382,1077,2018-08-01,18,98.59
150608647,1077,2018-08-01,19,94.10
150608649,1077,2018-08-01,19,41.66
150621921,1077,2018-08-01,19,13.92
150622166,1077,2018-08-01,20,7.39
150622167,1077,2018-08-01,20,7.39
150665119,1077,2018-08-01,21,15.66
150673533,1077,2018-08-01,19,15.66
150673536,1077,2018-08-01,19,15.66
150673540,1077,2018-08-01,19,15.66
150674018,1077,2018-08-01,20,15.66
150680673,1077,2018-08-01,21,6.09
150696882,1077,2018-08-01,21,4.26
150700109,1077,2018-08-01,21,15.66
150700262,1077,2018-08-01,20,28.71
150700265,1077,2018-08-01,20,25.05
150700278,1077,2018-08-01,20,13.05
150700279,1077,2018-08-01,20,5.22
150700525,1077,2018-08-01,20,13.05
150701048,1077,2018-08-01,20,197.39
150728939,1077,2018-08-01,15,0.00
150729632,1077,2018-08-01,20,75.00
150729996,1077,2018-08-01,17,37.92
150730846,1077,2018-08-01,18,62.28
150731278,1077,2018-08-01,20,16.44
150734016,1077,2018-08-01,19,0.00
150781198,1077,2018-08-01,20,15.66
150781403,1077,2018-08-01,21,20.88
150781407,1077,2018-08-01,15,0.00
150781418,1077,2018-08-01,18,7.00
150781420,1077,2018-08-01,18,0.00
150781440,1077,2018-08-01,18,0.00
150781933,1077,2018-08-01,16,0.00
150782026,1077,2018-08-01,16,0.00
150782251,1077,2018-08-01,21,21.75
150783850,1077,2018-08-01,20,9.80
150788980,1077,2018-08-01,20,29.49
150789176,1077,2018-08-01,22,8.70
150789405,1077,2018-08-01,21,72.71
152157145,1077,2018-08-02,12,7.83
152177959,1077,2018-08-02,13,234.84
152180141,1077,2018-08-02,13,16.53
152187516,1077,2018-08-02,12,63.93
152187737,1077,2018-08-02,12,140.99
152188263,1077,2018-08-02,12,12.00
152188266,1077,2018-08-02,12,16.42
152209406,1077,2018-08-02,12,100.00
152231126,1077,2018-08-02,11,56.44
152231135,1077,2018-08-02,12,104.92
152231138,1077,2018-08-02,13,27.94
152238158,1077,2018-08-02,13,30.44
152279250,1077,2018-08-02,13,22.61
152292592,1077,2018-08-02,13,22.61
152292595,1077,2018-08-02,13,14.79
152292599,1077,2018-08-02,13,57.49
152292602,1077,2018-08-02,12,91.86
152292611,1077,2018-08-02,12,91.86
152293118,1077,2018-08-02,13,25.83
152303204,1077,2018-08-02,14,12.18
152303205,1077,2018-08-02,12,74.12
152303206,1077,2018-08-02,12,94.74
152309340,1077,2018-08-02,14,34.53
152311800,1077,2018-08-02,13,33.05
152312005,1077,2018-08-02,13,27.66
152312006,1077,2018-08-02,13,7.83
152315576,1077,2018-08-02,14,30.44
152324038,1077,2018-08-02,14,11.31
152324039,1077,2018-08-02,14,11.31
152324366,1077,2018-08-02,13,53.71
152325509,1077,2018-08-02,14,37.41
152355833,1077,2018-08-02,15,75.66
152358574,1077,2018-08-02,15,31.35
152359661,1077,2018-08-02,14,14.79
152360052,1077,2018-08-02,14,28.62
152363962,1077,2018-08-02,15,12.18
152365157,1077,2018-08-02,14,41.83
152365247,1077,2018-08-02,15,16.53
152365249,1077,2018-08-02,15,15.66
152365255,1077,2018-08-02,15,13.92
152377891,1077,2018-08-02,13,4.20
152377892,1077,2018-08-02,14,4.20
152377894,1077,2018-08-02,16,3.91
152378674,1077,2018-08-02,15,31.66
152381079,1077,2018-08-02,15,41.49
152385917,1077,2018-08-02,15,22.61
152393346,1077,2018-08-02,15,13.83
152393347,1077,2018-08-02,15,6.09
152403923,1077,2018-08-02,15,32.17
152404109,1077,2018-08-02,16,14.79
152404396,1077,2018-08-02,15,28.71
152408624,1077,2018-08-02,15,30.44
152414433,1077,2018-08-02,16,25.00
152434452,1077,2018-08-02,15,7.83
152434724,1077,2018-08-02,15,7.83
152435435,1077,2018-08-02,15,49.49
152441951,1077,2018-08-02,16,27.84
152444887,1077,2018-08-02,17,13.92
152445916,1077,2018-08-02,16,18.27
152449302,1077,2018-08-02,16,15.66
152452026,1077,2018-08-02,16,25.00
152453772,1077,2018-08-02,16,33.06
152454637,1077,2018-08-02,16,9.50
152464938,1077,2018-08-02,16,21.75
152464939,1077,2018-08-02,16,13.92
152464940,1077,2018-08-02,16,5.22
152464942,1077,2018-08-02,16,12.18
152464945,1077,2018-08-02,16,31.32
152464946,1077,2018-08-02,16,13.92
152465456,1077,2018-08-02,16,15.66
152513288,1077,2018-08-02,15,50.00
152515920,1077,2018-08-02,15,23.49
152516331,1077,2018-08-02,15,12.17
152516333,1077,2018-08-02,15,7.83
152532637,1077,2018-08-02,16,39.61
152534264,1077,2018-08-02,16,68.62
152534300,1077,2018-08-02,17,43.49
152552557,1077,2018-08-02,17,34.61
152552559,1077,2018-08-02,16,16.96
152554734,1077,2018-08-02,17,34.56
152554799,1077,2018-08-02,17,47.87
152567898,1077,2018-08-02,17,34.61
152569650,1077,2018-08-02,17,15.66
152572117,1077,2018-08-02,16,25.00
152574582,1077,2018-08-02,17,5.22
152575019,1077,2018-08-02,17,7.83
152575234,1077,2018-08-02,17,29.48
152575429,1077,2018-08-02,17,26.87
152582288,1077,2018-08-02,16,22.61
152586089,1077,2018-08-02,18,6.96
152586547,1077,2018-08-02,16,20.88
152586555,1077,2018-08-02,16,20.88
152586558,1077,2018-08-02,16,15.66
152586878,1077,2018-08-02,18,13.92
152586890,1077,2018-08-02,18,20.88
152587273,1077,2018-08-02,17,25.00
152587279,1077,2018-08-02,17,15.66
152587290,1077,2018-08-02,17,23.49
152587297,1077,2018-08-02,18,13.05
152587315,1077,2018-08-02,17,15.66
152587335,1077,2018-08-02,17,15.66
152587337,1077,2018-08-02,17,23.49
152587563,1077,2018-08-02,17,15.66
152596292,1077,2018-08-02,18,19.14
152603592,1077,2018-08-02,19,78.28
152603594,1077,2018-08-02,18,13.96
152604009,1077,2018-08-02,17,8.26
152604015,1077,2018-08-02,17,10.44
152604065,1077,2018-08-02,17,15.66
152604082,1077,2018-08-02,18,38.27
152604555,1077,2018-08-02,19,78.28
152604568,1077,2018-08-02,19,39.14
152604683,1077,2018-08-02,19,21.75
152604694,1077,2018-08-02,18,47.92
152604700,1077,2018-08-02,18,58.00
152604927,1077,2018-08-02,17,70.75
152604956,1077,2018-08-02,17,14.79
152605506,1077,2018-08-02,19,39.14
152612153,1077,2018-08-02,18,89.40
152612157,1077,2018-08-02,18,26.05
152612162,1077,2018-08-02,18,42.83
152612484,1077,2018-08-02,19,78.28
152613029,1077,2018-08-02,18,15.66
152613034,1077,2018-08-02,17,86.32
152613448,1077,2018-08-02,16,201.73
152613890,1077,2018-08-02,19,20.88
152613913,1077,2018-08-02,17,15.66
152614778,1077,2018-08-02,17,113.00
152616213,1077,2018-08-02,18,14.79
152616218,1077,2018-08-02,18,6.96
152616224,1077,2018-08-02,18,6.96
152616226,1077,2018-08-02,18,3.91
152618496,1077,2018-08-02,18,15.66
152618511,1077,2018-08-02,18,15.66
152618587,1077,2018-08-02,18,20.88
152619264,1077,2018-08-02,17,77.70
152619450,1077,2018-08-02,18,14.79
152619514,1077,2018-08-02,18,7.83
152619524,1077,2018-08-02,18,18.95
152619546,1077,2018-08-02,19,23.49
152619582,1077,2018-08-02,17,75.33
152620364,1077,2018-08-02,19,39.14
152620377,1077,2018-08-02,18,122.62
152620385,1077,2018-08-02,18,119.61
152630321,1077,2018-08-02,18,78.66
152631955,1077,2018-08-02,19,14.79
152634811,1077,2018-08-02,19,25.00
152634883,1077,2018-08-02,18,52.19
152636794,1077,2018-08-02,17,53.50
152646458,1077,2018-08-02,16,36.01
152646808,1077,2018-08-02,16,27.31
152647342,1077,2018-08-02,17,119.96
152647650,1077,2018-08-02,17,109.09
152647734,1077,2018-08-02,17,95.58
152647779,1077,2018-08-02,18,234.31
152650601,1077,2018-08-02,19,6.96
152650610,1077,2018-08-02,19,6.96
152650615,1077,2018-08-02,19,6.96
152650657,1077,2018-08-02,19,165.20
152658322,1077,2018-08-02,19,45.24
152658325,1077,2018-08-02,19,7.83
152658330,1077,2018-08-02,20,20.00
152659473,1077,2018-08-02,19,123.92
152659480,1077,2018-08-02,17,40.35
152659484,1077,2018-08-02,18,147.40
152662939,1077,2018-08-02,16,15.66
152662948,1077,2018-08-02,17,15.66
152662958,1077,2018-08-02,18,31.32
152663001,1077,2018-08-02,17,91.79
152663007,1077,2018-08-02,17,112.20
152663041,1077,2018-08-02,17,116.97
152663049,1077,2018-08-02,18,240.31
152663073,1077,2018-08-02,19,22.62
152663635,1077,2018-08-02,17,84.83
152663645,1077,2018-08-02,17,29.91
152663852,1077,2018-08-02,19,86.54
152664859,1077,2018-08-02,20,18.27
152677721,1077,2018-08-02,19,6.09
152678477,1077,2018-08-02,20,7.83
152678494,1077,2018-08-02,19,182.24
152678858,1077,2018-08-02,20,30.45
152701363,1077,2018-08-02,18,119.05
152702805,1077,2018-08-02,20,25.00
152702812,1077,2018-08-02,20,26.96
152702865,1077,2018-08-02,20,25.00
152702987,1077,2018-08-02,19,27.84
152707062,1077,2018-08-02,19,159.75
152712177,1077,2018-08-02,19,40.44
152713878,1077,2018-08-02,19,90.40
152713898,1077,2018-08-02,17,34.03
152713904,1077,2018-08-02,17,33.15
152716626,1077,2018-08-02,19,108.00
152717864,1077,2018-08-02,20,34.61
152717964,1077,2018-08-02,20,66.61
152718537,1077,2018-08-02,20,15.66
152718825,1077,2018-08-02,20,12.96
152722252,1077,2018-08-02,20,7.83
152735100,1077,2018-08-02,18,134.34
152735104,1077,2018-08-02,21,13.91
152735126,1077,2018-08-02,21,13.92
152735523,1077,2018-08-02,21,6.09
152736355,1077,2018-08-02,20,40.58
152737349,1077,2018-08-02,20,24.00
152737354,1077,2018-08-02,20,22.61
152742919,1077,2018-08-02,19,130.01
152745665,1077,2018-08-02,21,18.27
152746421,1077,2018-08-02,21,6.96
152750083,1077,2018-08-02,20,29.83
152750316,1077,2018-08-02,20,29.83
152756561,1077,2018-08-02,19,196.12
152761358,1077,2018-08-02,20,14.79
152761888,1077,2018-08-02,17,86.41
152761896,1077,2018-08-02,17,97.50
152761957,1077,2018-08-02,17,152.88
152762004,1077,2018-08-02,20,80.45
152762007,1077,2018-08-02,20,81.06
152762053,1077,2018-08-02,20,63.06
152762063,1077,2018-08-02,20,84.06
152763149,1077,2018-08-02,22,46.08
152773736,1077,2018-08-02,22,17.39
152775191,1077,2018-08-02,18,22.62
152778792,1077,2018-08-02,21,18.59
152782711,1077,2018-08-02,21,7.83
152782719,1077,2018-08-02,21,7.83
152782724,1077,2018-08-02,20,152.70
152784270,1077,2018-08-02,21,78.28
152795192,1077,2018-08-02,21,7.83
152795193,1077,2018-08-02,21,13.91
152795194,1077,2018-08-02,20,29.40
152795195,1077,2018-08-02,20,17.39
152813482,1077,2018-08-02,20,7.83
152814989,1077,2018-08-02,20,50.00
152816013,1077,2018-08-02,21,31.30
152816024,1077,2018-08-02,20,20.88
152820556,1077,2018-08-02,22,17.36
152823239,1077,2018-08-02,22,3.50
152850947,1077,2018-08-02,21,72.00
152851831,1077,2018-08-02,20,211.18
152852723,1077,2018-08-02,21,24.36
152853003,1077,2018-08-02,22,12.18
152854054,1077,2018-08-02,17,19.95
152854845,1077,2018-08-02,20,7.83
152854849,1077,2018-08-02,20,23.49
152854857,1077,2018-08-02,20,35.00
152854871,1077,2018-08-02,20,7.83
152854919,1077,2018-08-02,20,7.83
152855788,1077,2018-08-02,20,7.83
152855792,1077,2018-08-02,20,17.40
152856102,1077,2018-08-02,21,52.51
152856103,1077,2018-08-02,21,10.44
152867393,1077,2018-08-02,23,10.86
152869347,1077,2018-08-02,23,25.00
152869381,1077,2018-08-02,23,25.00
152870010,1077,2018-08-02,23,45.88
152870696,1077,2018-08-02,23,22.61
152874238,1077,2018-08-02,21,37.41
152874804,1077,2018-08-02,20,65.39
152874862,1077,2018-08-02,20,33.16
152878726,1077,2018-08-02,22,6.96
152878753,1077,2018-08-02,22,6.96
152897405,1077,2018-08-02,20,113.02
152897460,1077,2018-08-02,20,2.25
152897465,1077,2018-08-02,21,42.27
152897471,1077,2018-08-02,22,16.00
152898621,1077,2018-08-02,23,6.09
152899443,1077,2018-08-02,21,13.92
152900356,1077,2018-08-02,22,6.96
152902147,1077,2018-08-02,23,13.91
152906162,1077,2018-08-02,23,14.79
152910834,1077,2018-08-02,23,6.09
152923737,1077,2018-08-02,0,17.40
152934661,1077,2018-08-02,23,27.84
152948931,1077,2018-08-02,0,7.83
152949118,1077,2018-08-02,0,20.88
152950438,1077,2018-08-02,22,22.62
152950469,1077,2018-08-02,0,13.92
152952275,1077,2018-08-02,18,44.81
152952280,1077,2018-08-02,23,13.02
152952318,1077,2018-08-02,21,68.05
152952323,1077,2018-08-02,21,33.33
152952327,1077,2018-08-02,21,33.33
152955069,1077,2018-08-02,22,28.28
152955083,1077,2018-08-02,22,18.95
152955090,1077,2018-08-02,22,22.44
152955223,1077,2018-08-02,18,88.70
152955228,1077,2018-08-02,18,77.22
152955263,1077,2018-08-02,22,82.20
152969613,1077,2018-08-02,22,99.85
152970201,1077,2018-08-02,19,145.23
152970250,1077,2018-08-02,22,22.61
152970258,1077,2018-08-02,22,0.00
152970265,1077,2018-08-02,22,15.83
152970593,1077,2018-08-02,17,15.40
152970600,1077,2018-08-02,0,14.79
152970609,1077,2018-08-02,21,22.61
152971468,1077,2018-08-02,23,13.05
152971470,1077,2018-08-02,23,11.31
152980045,1077,2018-08-02,20,0.00
152980580,1077,2018-08-02,21,62.64
152980581,1077,2018-08-02,21,37.18
152980582,1077,2018-08-02,21,38.28
152980583,1077,2018-08-02,21,6.96
152985328,1077,2018-08-02,23,0.00
152985330,1077,2018-08-02,22,16.52
152985582,1077,2018-08-02,18,13.09
152985880,1077,2018-08-02,23,28.62
152990005,1077,2018-08-02,1,17.50
152991231,1077,2018-08-02,22,35.67
152991238,1077,2018-08-02,1,13.92
